Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): CHEMISTRY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"2047","CSIC - UPV EHU - CENTRO DE FISICA DE MATERIALES (CFM)","SPAIN","373","8592","23.03","3"
"2049","TOYOHASHI UNIVERSITY OF TECHNOLOGY","JAPAN","536","8591","16.03","5"
"2050","CSIC - INSTITUTO DE QUIMICA FISICA BLAS CABRERA (IQF-CSIC)","SPAIN","494","8567","17.34","4"
"2051","UNIV EDUC","N/A","704","8554","12.15","1"
"2052","KURUKSHETRA UNIVERSITY","INDIA","651","8549","13.13","5"
"2053","MAYO CLINIC","USA","476","8548","17.96","2"
"2054","BEIJING UNIVERSITY OF POSTS & TELECOMMUNICATIONS","CHINA MAINLAND","671","8540","12.73","2"
"2055","KUWAIT UNIVERSITY","KUWAIT","564","8517","15.10","5"
"2056","NASA AMES RESEARCH CENTER","USA","299","8516","28.48","5"
"2057","VIETNAM NATIONAL UNIVERSITY HANOI (VNU HANOI) SYSTEM","VIETNAM","727","8513","11.71","1"
"2058","AGRICULTURAL RESEARCH CENTER - EGYPT","EGYPT","419","8500","20.29","4"
"2059","SAUDI BASIC INDUSTRIES CORPORATION (SABIC)","SAUDI ARABIA","211","8499","40.28","9"
"2060","STATE GRID CORPORATION OF CHINA","CHINA MAINLAND","876","8494","9.70","7"
"2061","UNIVERSIDAD DE HUELVA","SPAIN","424","8469","19.97","2"
"2061","NATIONAL INSTITUTE OF TECHNOLOGY CALICUT","INDIA","603","8469","14.04","1"
"2063","UNIVERSITE DE TOURS","FRANCE","519","8457","16.29","3"
"2064","SOUTHWEST FORESTRY UNIVERSITY - CHINA","CHINA MAINLAND","541","8452","15.62","4"
"2065","RZESZOW UNIVERSITY OF TECHNOLOGY","POLAND","689","8451","12.27","2"
"2066","TOYOTA MOTOR CORPORATION","JAPAN","324","8431","26.02","6"
"2067","CTR HIGH PRESSURE SCI & TECHNOL ADV RES","N/A","383","8424","21.99","15"
"2068","UNIVERSITY OF NEBRASKA MEDICAL CENTER","USA","414","8419","20.34","6"
"2069","BRITISH UNIVERSITY IN EGYPT","EGYPT","404","8413","20.82","6"
"2070","UNIVERSIDADE DA BEIRA INTERIOR","PORTUGAL","460","8410","18.28","7"
"2071","NANNING NORMAL UNIVERSITY","CHINA MAINLAND","467","8404","18.00","1"
"2072","ZHONGYUAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","618","8390","13.58","4"
"2073","CENTRAL UNIVERSITY OF PUNJAB","INDIA","429","8379","19.53","4"
"2073","MAHARAJA SAYAJIRAO UNIVERSITY BARODA","INDIA","708","8379","11.83","2"
"2075","DR. BABASAHEB AMBEDKAR MARATHWADA UNIVERSITY (BAMU)","INDIA","508","8359","16.45","2"
"2076","SHIV NADAR UNIVERSITY","INDIA","350","8357","23.88","1"
"2077","NATIONAL INSTITUTE FOR RESEARCH & DEVELOPMENT OF ISOTOPIC & MOLECULAR TECHNOLOGIES CLUJ-NAPOCA","ROMANIA","694","8355","12.04","2"
"2078","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - GANDHINAGAR","INDIA","615","8352","13.58","3"
"2079","YANCHENG TEACHERS UNIVERSITY","CHINA MAINLAND","619","8348","13.49","4"
"2080","LUXEMBOURG INSTITUTE OF SCIENCE & TECHNOLOGY","LUXEMBOURG","390","8341","21.39","3"
"2080","SN BOSE NATIONAL CENTRE FOR BASIC SCIENCE (SNBNCBS)","INDIA","519","8341","16.07","2"
"2082","UNIVERSITI MALAYSIA SABAH","MALAYSIA","438","8324","19.00","4"
"2083","UNIVERSIDADE FEDERAL DE JUIZ DE FORA","BRAZIL","727","8323","11.45","2"
"2084","UNIVERSITY OF LATVIA","LATVIA","573","8321","14.52","0"
"2085","NANJING INSTITUTE OF SOIL SCIENCE, CAS","CHINA MAINLAND","232","8317","35.85","17"
"2086","UNIVERSITY OF YAMANASHI","JAPAN","590","8306","14.08","2"
"2087","UNIVERSITY OF COLORADO ANSCHUTZ MEDICAL CAMPUS","USA","495","8301","16.77","3"
"2088","SINOP UNIVERSITY","TURKIYE","450","8290","18.42","3"
"2089","CHUO UNIVERSITY","JAPAN","524","8284","15.81","4"
"2090","UNIV SCI & TECHNOL","N/A","428","8276","19.34","2"
"2091","INTERNATIONAL HELLENIC UNIVERSITY","GREECE","312","8273","26.52","4"
"2092","CHONGQING UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","810","8265","10.20","13"
"2093","XIAMEN UNIVERSITY MALAYSIA CAMPUS","MALAYSIA","293","8260","28.19","9"
"2094","ZHEJIANG CHINESE MEDICAL UNIVERSITY","CHINA MAINLAND","627","8245","13.15","3"
"2095","INONU UNIVERSITY","TURKIYE","612","8242","13.47","1"
"2096","UNIVERSITY OF MAINE ORONO","USA","317","8240","25.99","4"
"2097","MANGALORE UNIVERSITY","INDIA","631","8236","13.05","0"
"2098","DELHI TECHNOLOGICAL UNIVERSITY","INDIA","455","8235","18.10","2"
"2099","ITALFARMACO","ITALY","393","8229","20.94","8"
"2100","NATIONAL YUNLIN UNIVERSITY SCIENCE & TECHNOLOGY","TAIWAN","657","8209","12.49","0"
"2101","UNIVERSITY OF PECS","HUNGARY","856","8208","9.59","1"
"2102","UNIVERSITY OF SPLIT","CROATIA","512","8204","16.02","7"
"2103","KARADENIZ TECHNICAL UNIVERSITY","TURKIYE","650","8201","12.62","2"
"2104","LEIBNIZ INSTITUT FUR NEUE MATERIALIEN (INM)","GERMANY (FED REP GER)","288","8180","28.40","2"
"2105","KIRENSKY INSTITUTE OF PHYSICS","RUSSIA","475","8174","17.21","6"
"2106","BETH ISRAEL DEACONESS MEDICAL CENTER","USA","231","8168","35.36","7"
"2107","UNIVERSITY OF THE WESTERN CAPE","SOUTH AFRICA","516","8150","15.79","3"
"2108","TECHNISCHE UNIVERSITAT ILMENAU","GERMANY (FED REP GER)","447","8149","18.23","3"
"2109","UNIVERSITY OF BIRJAND","IRAN","510","8147","15.97","0"
"2110","RURAL DEVELOPMENT ADMINISTRATION (RDA), REPUBLIC OF KOREA","SOUTH KOREA","467","8142","17.43","3"
"2111","UNIVERSITY CAMPUS BIO-MEDICO - ROME ITALY","ITALY","422","8136","19.28","1"
"2112","NATIONAL INSTITUTE OF TECHNOLOGY DURGAPUR","INDIA","503","8134","16.17","4"
"2113","HELMHOLTZ CENTER FOR ENVIRONMENTAL RESEARCH (UFZ)","GERMANY (FED REP GER)","340","8133","23.92","2"
"2114","TURKIYE BILIMSEL VE TEKNOLOJIK ARASTIRMA KURUMU (TUBITAK)","TURKIYE","440","8125","18.47","9"
"2115","YUAN ZE UNIVERSITY","TAIWAN","643","8122","12.63","2"
"2116","ACADEMIC CENTER FOR EDUCATION, CULTURE & RESEARCH (ACECR)","IRAN","412","8109","19.68","1"
"2116","DALIAN MINZU UNIVERSITY","CHINA MAINLAND","437","8109","18.56","3"
"2118","ARIEL UNIVERSITY","ISRAEL","638","8099","12.69","3"
"2119","ULSTER UNIVERSITY","NORTHERN IRELAND","359","8084","22.52","2"
"2120","TOKAT GAZIOSMANPASA UNIVERSITY","TURKIYE","360","8076","22.43","8"
"2121","FLORIDA INSTITUTE OF TECHNOLOGY","USA","271","8066","29.76","8"
"2122","TECHNICAL UNIVERSITY OF LIBEREC","CZECH REPUBLIC","446","8045","18.04","5"
"2123","UNIVERSITY OF BAGHDAD","IRAQ","615","8025","13.05","1"
"2124","UNIV LYON","N/A","367","8013","21.83","2"
"2125","BRANDENBURG UNIVERSITY OF TECHNOLOGY COTTBUS","GERMANY (FED REP GER)","321","7990","24.89","8"
"2126","FOSHAN XIANHU LABORATORY","CHINA MAINLAND","193","7972","41.31","17"
"2127","KANAGAWA UNIVERSITY","JAPAN","655","7969","12.17","2"
"2128","BAOJI UNIVERSITY OF ARTS & SCIENCES","CHINA MAINLAND","429","7960","18.55","8"
"2129","XUZHOU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","434","7957","18.33","14"
"2130","INSTITUT CURIE","FRANCE","326","7954","24.40","3"
"2131","CSIR - CENTRAL GLASS & CERAMIC RESEARCH INSTITUTE (CGCRI)","INDIA","308","7953","25.82","2"
"2131","SHANGHAI MARITIME UNIVERSITY","CHINA MAINLAND","366","7953","21.73","5"
"2133","DURBAN UNIVERSITY OF TECHNOLOGY","SOUTH AFRICA","471","7946","16.87","5"
"2134","USDA FOREST PRODUCTS LABORATORY","USA","143","7945","55.56","6"
"2135","TALLINN UNIVERSITY OF TECHNOLOGY","ESTONIA","562","7932","14.11","2"
"2136","SAVEETHA DENTAL COLLEGE & HOSPITAL","INDIA","778","7930","10.19","8"
"2137","HEFEI COMPREHENS NATL SCI CTR","N/A","311","7915","25.45","23"
"2138","HUNAN UNIVERSITY OF CHINESE MEDICINE","CHINA MAINLAND","433","7910","18.27","6"
"2139","STATE KEY LABORATORY OF RESPIRATORY DISEASE","CHINA MAINLAND","429","7908","18.43","1"
"2140","UNIVERSIDAD DE GUADALAJARA","MEXICO","791","7884","9.97","3"
"2141","MUSEUM NATIONAL D'HISTOIRE NATURELLE (MNHN)","FRANCE","496","7883","15.89","4"
Copyright © 2025 Clarivate
